id,name,time,creator,level,placeOfOrigin,museum,type,size,material,description,collectionUrl,imageUrl
2208,碟,十七世纪,无,无,无,奥克兰博物馆,无,344毫米；,陶瓷/陶瓷/无机材料/AAT材料；釉/涂层（材料）/AAT材料,盘子由瓷器制成。某种风格的菜。一个有棱角的圆形盘子，底部有一个薄的圆形底座。这道菜的白底是钴蓝色的手工釉下漆。中心设计有各种类型的花朵。两侧是方形框架，内部有不同类型的花朵，框架之间是几何图案。底座下面是一个方形印章，里面有日文文本,https://www.aucklandmuseum.com/discover/collections/record/15193?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/122237/9d66d79a03317a9b0047304fbf75bd7c8d09ffa5.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/122238/1bb22d74665d2b997a7b3d4302b7e7a495b9d8ba.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/122239/44bfd7df397f5bafe10d9f771dd6b57da18f6ae2.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/122240/46d26f8c972307fd33f7990b85ddcf636671b363.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/122241/809800ac96a6309000867a8cb2b443a4f7bc4cb4.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/122242/db59f9e147dcadcba1e55b92b7ae1000a7e69546.jpg
2209,杯碟,大约1833年；十九世纪,无,无,无,奥克兰博物馆,无,28 x 145毫米；来自实用艺术目录卡：72 x 60mm；,陶瓷/陶瓷/无机材料/AAT材料,杯子和茶托，咖啡，白色的地面上装饰着中国风格的花朵和珍禽异兽,https://www.aucklandmuseum.com/discover/collections/record/15048?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/121576/2c13cf396f0c742604dafd185a3e28496e235acd.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/121577/3bcd3af4bb7967ea143f91330c30fe6788862853.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/121578/f075cc33f95a0b0bac4e616ac6e7741226ff703d.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/121579/53812610ee422639539eec5ff32726df707500c0.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/121580/0e9e6058451d6845db00870aac522dce8e980366.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/121581/e65215894483aad3ccfdc6f82ae6813aeaff48b7.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/121582/685b6baa30289d3d0b845c0a9461fe3866d7b25f.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/121583/20b9da0df33c9df2209c46f85d83653e614c9ed9.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/121584/896e086bab8966df7bef42c82bfee3cb96e248dc.jpg
2210,碟,十九世纪,无,无,无,奥克兰博物馆,无,200mm；,陶瓷/陶瓷/无机材料/AAT材料；多色搪瓷/搪瓷/涂层（材料）/AAT材料,碟由瓷器制成。一种小的圆形盘子，有凸起的侧面和一个短的圆形脚。这道菜是一道白色的地面，上面有手绘的珐琅图案，中间有一朵粉红色的菊花，周围是绿叶，菜的两侧装饰着茂盛的绿色植物和粉红色的花朵。菜的反面没有装饰,https://www.aucklandmuseum.com/discover/collections/record/10361?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/104476/9e7b8b314f2ddd2222c04236a5a2c84f40d0da19.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/104477/16804f00a85c26642c2bebba92fc3168d57e5e3a.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/104478/5f08a225df298e9caf51560113ff86f5930d35be.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/104479/d33c4f0e04dc906fc0d9f807eeb3df800e63354d.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/104480/64137437e524b51253dfb2a87b72d8af488d77f1.jpg
2211,瓶子,19世纪晚期,无,无,无,奥克兰博物馆,无,150mm；来自实用艺术目录卡：205mm；,陶瓷/无机材料/AAT材料；青瓷/陶瓷釉/釉料/涂层（材料）/AAT材料；铜釉/陶瓷釉/釉/涂层（材料）/AAT材料,清酒瓶；由陶瓷和青瓷釉制成。一种圆形瓶口、短颈、平肩和圆柱形瓶体的小瓶，位于平坦的圆形底座上。这个瓶子是淡绿色的，有坚硬的龟裂。下面有手绘签名,https://www.aucklandmuseum.com/discover/collections/record/15960?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/125256/68d20ed434cee5e1021e2e2a7de1bf4c12bd34ec.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/125257/61f9c42eee7a12a3fd31d42bbf4f0880187537ec.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/125258/eef822437a046fdccc395e3afde4a1a141b6f142.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/125259/3298f14ec2804167df65c4ab8eb91529d99ca1f9.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/125260/ee2567a77f03b60a65078ca8e8ffe1f92bee5361.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/125261/2457a0554d9c70b20acaeac9d96952a121558b5a.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/125262/70c232ad4b31b928ff49f40c8c11f6379a359df9.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/125263/21df0fc59ac1669eb6febe43e12049bd6a5b2aa6.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/125264/9433535b3654cdc28f5da4975d0e1363753cb732.jpg
2212,拓本,[20世纪],无,无,无,奥克兰博物馆,无,1880毫米；,纸（纤维产品）/AAT材料；布料/AAT材料,纸卷黑白石头在纸上拓印，背在布上，描绘鹤和树；右上角的中文书写,https://www.aucklandmuseum.com/discover/collections/record/19091?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/84548/9b70366baa16a5c795576663b7fae00b83d647e2.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/84549/5ddc1f1f665d353e69d321cccf0bcbc42d251f8c.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/84550/eb6fb1bf4b51457650cea10cb718c01fa49ed394.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/84551/aa86cc475ec033bb8d1256da2637563f5d811a76.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/84552/0eaaca54bdc2ad251fdd9ee55c37dd44159cf675.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/84553/fd58e5fe8811e4c22c82719dba7a6cf9afd18b6e.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/84554/752c7c3838e61b987c34fc9de12afcbfce6fdb16.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/84555/d104768bf63c53080fb17a10856ef18beefe37e6.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/84556/173b3a98fc933ceb30626d9b5baa9e256218ad80.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/84557/1a45185a3391e2b253a7841435a9e70edc82a11a.jpg
2213,盘子,十八世纪,无,无,无,奥克兰博物馆,无,227毫米；,陶瓷/陶瓷/无机材料/AAT材料,贸易型瓷板转印，白底黑饰。洞穴中的圣经场景，洞穴上有尿布边缘和盘子的圆形边缘。镀金细节,https://www.aucklandmuseum.com/discover/collections/record/18366?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/146759/849834a200694dbd1d996544192ba4c78857522b.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/146760/e1f0238540ea5ab38e59ba421e3f8f79c8c47bd7.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/146761/4d4aea9e411357ef732f8cf41ce20652f8d6fb99.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/146762/84b0082378817be6ceb902c782a521cf69eff666.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/146763/3e2b35cec24e6caa8c74f24f6ce9c66301b4c7ac.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/146764/bff5af73e9c4a83741bfc407315f0ad5c13ac610.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/146765/1da7103d0fa3b6c1117a9a4ea6d1f59c7d70bd2e.jpg
2214,刀,18世纪晚期,无,无,无,奥克兰博物馆,无,225毫米；,金属/无机材料/AAT材料；硬瓷/瓷/陶瓷/无机材料/AAT材料；多色搪瓷/搪瓷/涂层（材料）/AAT材料,刀，瓷柄装饰的puce规模和田园风光。【玫瑰瓷装饰模仿中国出口家庭玫瑰瓷装饰】,https://www.aucklandmuseum.com/discover/collections/record/11707?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/109463/61440c142dbef3988077733b4fff7b637e8cbf4b.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/109464/9537f7f37faef5f359965733b89d7ee5ca2eb113.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/109465/7da10df292b43c7036c8bbe95db372afe9f3854e.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/109466/75f2c5c00e87e75227e4c80322e1978686de14bf.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/109467/375afaefb1b31a2ddc3e3e77d252a26ee31ae28f.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/109468/8532e6c586c72c3fd4a1e715e2ef0cb99c39d80f.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/109469/75ad0fcdc9ebe5fa596469889d0df11ff87e9795.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/109470/394f1091be2548fd10678b71ee4b71e0b422dd70.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/109471/41af012f9764ab2d9c8316a8f6d03ca001f31121.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/109472/f25607521a665a31578c7c23609399c72c3008e3.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/109473/08fe26b67264ee38815e441e6d2fdfa14585a546.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/109474/7fc8ecb59400d60a9f6ef1e88e2bdd6f811c7ce4.jpg
2215,茶碟,1736-1795,无,无,无,奥克兰博物馆,无,35mm；,搪瓷/涂层（材料）/AAT材料,茶托，广东珐琅，内有白色地面，有花朵和黄色镶边，宽的高度装饰的粉红色镶边，最后是白色镶边上的蓝色。外面有黄色的地面，装饰，黄色的底座上有蓝色的龙。,https://www.aucklandmuseum.com/discover/collections/record/16815?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/128440/3c3a051d825225950d1882d115f011b76ceceab1.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/128441/85f698243e2f568b76f4e73816de5a24ce61083a.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/128442/d6ef0278f449bbab237b86a7ea2ca7d0a5494870.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/128443/a0d4eb413f90549b2b314f445a3a3e084a30f5fe.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/128444/635ce292c9464b47a4a91f99530241a04ffb8a58.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/128445/d456c0bf5aa8f46ffe9af6e22ac456a0557b04ec.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/128446/030d3be6a745c9549d77c698b4168075455b7d86.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/128447/cc8562705687abf6d2d1de74ae6af154a5d8cab5.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/128448/163d58676f68516590536b5ef3fc29b606e60c52.jpg
2216,窗帘，双,19世纪晚期,无,无,无,奥克兰博物馆,无,1980mm；,缎面/AAT材料,一对猩红色的缎面窗帘。搭配三个人物和下半身的白象，还有石头、花、轮子和编钟。,https://www.aucklandmuseum.com/discover/collections/record/2402?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/154401/79c3270c89275f24135b857a6dbc7eac98976bf7.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/154402/f9dd59376bac8d8fdbda9e708e7e06821811fc0e.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/154403/f995ee5df2853046569ed30af8d83667e2988671.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/154404/1adf985b658dfa4d8b92945d17561941b0af29f0.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/154405/625880f4c2a81ad0306bbd0e276df4f1193826ba.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/154406/218c2a4d7a5a1d44e51a6249fda4df48f8efed96.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/154407/277742ba614430a375a5c9939c62cb8fde03cb85.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/154408/e07a71dda5f93121f4ebae4c653a55629f794518.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/154409/8b3f106e6e1c424d0f1764d29499713f721f0ea0.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/154410/7bb38d63d150903cdaef8c99dc5beb48df2d3da3.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/154411/de8fc0a4fef4bca651f87d3403fbd2aeef893371.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/154412/f9183c83d302d57f00e8b2494f1463b7535a7097.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/154413/a4186c34759ccce9feba5e4913401bce5268f8f9.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/154414/d0f241d25542613ccc51a16cc86311eb0ebdb7a3.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/154415/bda683f8056a9ddeb558a7f58325c22b8ef9580d.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/154416/4bb0849e75f54470424f4a3009cc058840b58347.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/154417/75039ae0b85c03912d2d550a858ba55ff4838038.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/154418/75e8370f973c4b31ca398bc3df9649d8de359771.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/154419/26de96259a4dce0eb338ff4b9d8b4a684729e6d0.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/154420/fef95dbbacddea0e17f91c40dd412fec1f7ba058.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/154421/cd8835a5c0809b2d98b9e225184019ddb04a870f.jpg
2217,碟,1368-1644,无,无,无,奥克兰博物馆,无,来自实用艺术目录卡：265毫米；,陶瓷/无机材料/AAT材料；石器/没有下一个更高术语的材料,碟由石制品制成。在圆形底座上有棱角的凸起边的圆形盘子。这道菜有一层灰色的釉，中间的一些部分没有上釉。这道菜用黑色手绘的几何盒子形状装饰，四个重新环绕内侧，一个在中间,https://www.aucklandmuseum.com/discover/collections/record/2344?k=chinese,Unknown
2218,人物，老人,1644-1912,无,无,无,奥克兰博物馆,无,64毫米；,皂石/变质岩/岩石/无机材料/AAT材料,图形皂石雕像，一个留着胡子、穿着长袍的老人的小雕塑。,https://www.aucklandmuseum.com/discover/collections/record/3299?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/157263/3256ca4b231c1627bfe901dd372f64bf076a1c6c.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/157264/100e17d5636cca1c6f4ba46847678cc5b449cca1.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/157265/28521572cb5de9e1a75751762f9e89a089ad5c0e.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/157266/a2035bbf4856f0405e877ec76017329833af5335.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/157267/9887d0efa9a068dd9b20469c272e798d55cfebba.jpg
2219,茶壶,1934年以前,无,无,无,奥克兰博物馆,无,来自目录卡：60mm；,陶瓷/无机材料/AAT材料；玻璃集管/集管/砌体单元/建筑材料/AAT材料,碗茶碗；陶瓷薄陶瓷；圆形足部；奶油制品；内部和外部边缘以及碗内部底部的手绘装饰红色珐琅十字图案；还设计了粉红色、黄色和绿色的花朵；整个碗都有裂纹；可见砂回火,https://www.aucklandmuseum.com/discover/collections/record/4030?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/161265/b215490a4ecc2957402038a174a51925ebf0c1fb.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/161266/3d2e191eee612ffde12907976f27a25c885efcb8.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/161267/47ccc509ddc1d6cbd5d5ac11676c955ad82ce000.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/161268/35ad7f0b2a068bdce02eee155d379688f8b2d44e.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/161269/c6b9b49175554c18d9c49ba4cd03cd998d481387.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/161270/e4c2261e6807eaa8447a660926b2dbc083025ad5.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/161271/8580f288f6e335a4ffa9e544ff9b8d5d238f8d07.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/161272/2b6dd12d75454df30bc9532dc646c533a8e9a67e.jpg
2220,证明书,0618-0906,无,无,无,奥克兰博物馆,无,无,青铜/铜合金/有色金属/金属/无机材料/AAT材料；[铁]/金属/无机材料/AAT材料,合格证、通函、铁纹牌匾、公务员等级合格证；公务员考试合格的铁证书。唐,https://www.aucklandmuseum.com/discover/collections/record/6367?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/176457/73e7943cc267809ee7530f780d3db5f5e8f21c2d.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/176458/1d941cfcbb08088b8394fac542d99b6e2432562c.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/176459/25fa56cc5a32406bec7f4fa5a8807d6834da71a5.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/176460/7721e6990dd284cea25578088eb39cce8c34fb4f.jpg
2221,碟,1368-1644,无,无,无,奥克兰博物馆,无,400mm；,陶瓷/陶瓷/无机材料/AAT材料,盘子，瓷器，蓝色和白色，中间的人物是一种被称为“麒麟”的神话动物，,https://www.aucklandmuseum.com/discover/collections/record/6414?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/177208/9718139df887a38c700c8468db9da050d762eff0.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/177209/b35223108180e2ab5ecb2055332e3a30e4e7e0fc.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/177210/995e8baed010597287f5c64a977306c5461c7100.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/177211/88f550eda897f25e6ed75d9bdf35aae88fd3afca.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/177212/b96cc8aa7da700e65b93fd1dd59161742ea9fb69.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/177213/621cfaddecea9e2666fbfe45bf922eabaed12ab6.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/177214/5a31a3aaa2e10d3bfc5e62a8cfef8d1299c719ea.jpg
2222,镶边,大约1900年,无,无,无,奥克兰博物馆,无,Mahe测量：1840 x 1225 x 85毫米；,缎面/AAT材料；丝线/丝线/AAT材料；金包线/金属线/纤维/AAT材料,磨边；金线和粉红色，蓝色和绿色的缎面刺绣在深蓝色的丝绸缎面；金角龙和牡丹的对称设计。拼成边条的边缘，形成有斜边的长方形布料的边缘。,https://www.aucklandmuseum.com/discover/collections/record/8158?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/192560/4369bc3d4a02c91f3a3439d1900f3c2e846f9250.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/192561/683f9b66dd8248a1291d92d4160feb9e9546df4d.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/192562/95aa209039cab9b49e3bbdc13db9b8bcb4e039d5.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/192563/b388fdcc14fb76e2d726b0e974cf091b0dd10b00.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/192564/e7d434b22bdbd0093f26887316ba5c0de5adb977.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/192565/fc97212f6383d00727cedff0e3173d62366d0efe.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/192566/5d1c27e0a79cb1293bfe5de4808d5357af7f1d5c.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/192567/e691b08a97048d4d6f16926aed024805ab5a5108.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/192568/4e1f7d99acdb3de18322b9302bc6c78274a3b807.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/192569/02ed47a2c2b7307dd6b8125ccbb437313c732b68.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/192570/c855e43c1ca8605e4b3b188c57287bfe3d59f889.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/192571/83baa564279e2cbcec18176e0350f3d1406d036c.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/192572/d778bacef4ba1422e4383a8dc757e53792eacf5d.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/192573/9d7ddba173dd4cd49ae930083b4573e4ef21df6b.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/192574/fb4b79761a6a5638d83909682b36bfe4586afe04.jpg
2223,碟,十九世纪,无,无,无,奥克兰博物馆,无,196毫米；,陶瓷/陶瓷/无机材料/AAT材料；多色搪瓷/搪瓷/涂层（材料）/AAT材料,碟由瓷器制成。一种小的圆形盘子，有凸起的侧面和一个细的圆形脚。这道菜的背景是白色的，中间是一个大的、晒成褐色的手绘多色搪瓷，两侧装饰着黄色的花朵、红色的花蕾和绿色的花朵。,https://www.aucklandmuseum.com/discover/collections/record/8135?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/192058/da1e03805337ac266d64c9767f533234688d65b3.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/192059/f63794f1ad6c4e7687227bb5516a41d1439d7a3e.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/192060/f70cbd8af6ea4ab094ddc87004ef5e940a663573.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/192061/62989bd1a69af8fdb2545d72caac6d77a4aa2327.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/192062/293499a097013763192fef02b8ef138e98360c17.jpg
2224,罐子,1723-1735,无,无,无,奥克兰博物馆,无,323.85毫米；,陶瓷/无机材料/AAT材料；釉/涂层（材料）/AAT材料,罐子由陶器制成。一个大的有盖罐子，罐子的主体有一个大圆形开口，一个圆柱形的主体和一个凹陷的平坦的圆形底座。罐子的肩部周围是凸起的小凸起。盖子短而圆，适合盖在身体上。陶器质地粗糙，呈褐色。陶器上有一层蓝/绿釉。釉中可见裂纹,https://www.aucklandmuseum.com/discover/collections/record/83094?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/193455/08c63c6dd97d61c81267beb4d57bbdf104ac2b39.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/193456/eda150ca72f221e1a6aaeef20e4acece4d836997.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/193457/2bf9d1b846bcbefba2902542cf62a736375a5572.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/193458/d10434d9603ba398d9831afa86f114d53bb34743.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/193459/680a4e558c621021cb6c4c9fa920c6e96e6548ef.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/193460/3e925b51835153e03c525428a423c2beb8c21189.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/193461/d4a2092bbdb6b5095216b43ec06958d094952868.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/193462/649e95b3734f94636c8ff6341909763771eb3d44.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/193463/8b7dbb8308addc126db8ff7b00efc4e9a7cd82a6.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/193464/78de151cae20cf3aaaf8468c8de683972b63ae8b.jpg
2225,军服长裤,[1979],无,无,无,奥克兰博物馆,无,1060mm；,棉（纺织品）/AAT材料,轻型服役裤属于305300名下士Colin Stanley Mosby，总部越南部队（总部V部队），新西兰皇家陆军医疗队。棉质，丛林绿，日常穿着。新加坡。；标签：“WENG CHENG TAILLORS/HIGH CLASS TAILORING/21 TRANSIT ROAD/NEE SOON SINGAPORE 26/电话：591091 No:____”,https://www.aucklandmuseum.com/discover/collections/record/885995?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/77082/a43b76e81480ebe296ed75ca518f25994506b1b4.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/77083/e2ab814c45c68506e3ff8c50ca28a61bb1f8aa6c.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/77084/19b82f1bd85e09b087939b824fca0e3cdb93936a.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/77085/c065dcc6836ad0dae3e14d5f344de900bd5b674c.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/77086/cc85fa380226982d97c678a7a86d1b4f88876b10.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/77087/37804e27ba514320ebbd63db539b4a9df5edf289.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/77088/0acc6f8bb6b55eaf3a43557fe6b349fe2408184a.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/77089/80ac0d319e372f828b2247dd9cf5aed52402ec9e.jpg
2226,圆锥形管,十七世纪,无,无,无,奥克兰博物馆,无,79毫米；,景泰蓝/搪瓷/涂层（材料）/AAT材料；金属/无机材料/AAT材料,锥形管，景泰蓝珐琅，带有风格化的花朵图案，边缘为深蓝色，绿松石地面上，底部有金边，边缘正在摩擦，可能是一个更大物体的一部分，看起来尚未完成,https://www.aucklandmuseum.com/discover/collections/record/7841?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/189498/ccacadce2766bb747785c4c9d462f5b0d9b51475.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/189499/fc9f9e6ae67a6df291104201084d55a3e2187240.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/189500/d495e10f73f93c85b9ccbd9cb2c307aae5c2d316.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/189501/95ac2f093a56e8523e4740b8ea194c1723cf11d0.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/189502/8dfe9a09fb80cccf07cb70696890be94ec1ee015.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/189503/15688744db1727b72644d6ecfba92636cf6bb7d4.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/189504/623b0976936ee563be0c977c583c52e1a7e28155.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/189505/be0c945a79174c972e3ecdcb36fc56cd0236c842.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/189506/4701cd85efb091afd1fdd126f49d459317f652ef.jpg
