id,name,time,creator,level,placeOfOrigin,museum,type,size,material,description,collectionUrl,imageUrl
266,一系列五个咖啡杯和茶碟；18间客房的茶和咖啡服务（R 1160至1172）,永正时期（1723-1735年）（中国->清朝（1644-1911年）），1700-1800年,无,无,中国（亚洲->东亚=远东）,罗浮宫,杯子和茶碟,高度：6.7厘米（最大）；高度：6.4厘米（杯）；直径：5.9厘米（杯）；高度：2厘米（碟）；直径：11.5厘米（碟）,陶瓷、瓷器,白色背景上的多色装饰，描绘了岩石上的公鸡和开花的树枝。蓝羔羊。方格中粉红色小花的边界。白色储备，蓝色边缘，金色龙。,https://collections.louvre.fr//en/ark:/53355/cl010106311,https://collections.louvre.fr//media/cache/small/0000000021/0000106311/0000880020_OG.JPG
267,一系列五个咖啡杯和茶碟；18间客房的茶和咖啡服务（R 1160至1172）,永正时期（1723-1735年）（中国->清朝（1644-1911年）），1700-1800年,无,无,中国（亚洲->东亚=远东）,罗浮宫,杯子和茶碟,高度：6.7厘米（最大）；直径：11.6厘米（碟）；高度：6.5厘米（杯）；直径：6厘米（杯）；长度：8厘米（杯）；高度：2厘米（碟）,陶瓷、瓷器,白色背景上的多色装饰，描绘了岩石上的公鸡和开花的树枝。蓝羔羊。方格中粉红色小花的边界。白色储备，蓝色边缘，金色龙。,https://collections.louvre.fr//en/ark:/53355/cl010106312,https://collections.louvre.fr//media/cache/small/0000000021/0000106312/0001222648_OG.JPG
268,GU型喇叭形花瓶,乾隆时代（1736-1795）（中国->清朝（1644-1911）），1700-1800年,无,无,中国（亚洲->东亚=远东）,罗浮宫,花瓶、容器,高度：27厘米；直径：15.5厘米,瓷器,黄色背景上的多色装饰，内部为绿松石色。花丛和佛教信仰的象征。Qianlong品牌,https://collections.louvre.fr//en/ark:/53355/cl010106332,https://collections.louvre.fr//media/cache/small/0000000021/0000106332/0001228056_OG.JPG
269,低脚花瓶；一对膨胀球形腹股沟（R 1194）。,清朝（1644-1911）（中国）,无,无,中国（亚洲->东亚=远东）,罗浮宫,花瓶、容器,高度：26厘米；直径：15.6厘米,瓷器,内部和底座为绿松石蓝色。绿松石蓝色背景上的多色装饰。统治品牌Daoguang,https://collections.louvre.fr//en/ark:/53355/cl010106333,https://collections.louvre.fr//media/cache/small/0000000021/0000106333/0001228417_OG.JPG
270,低脚花瓶,乾隆时代（1736-1795）（中国->清朝（1644-1911））,无,无,中国（亚洲->东亚=远东）,罗浮宫,花瓶、容器,高度：26厘米；直径：15.9厘米,瓷器,膨胀的球形绷带。内部和底座为绿松石蓝色。黄色背景上的多色装饰。,https://collections.louvre.fr//en/ark:/53355/cl010106334,https://collections.louvre.fr//media/cache/small/0000000021/0000106334/0001228438_OG.JPG
271,带盖碗，12件套茶和咖啡服务（R 1208至1219）,永正时期（1723-1735年）（中国->清朝（1644-1911年）），1700-1800年,无,无,中国（亚洲->东亚=远东）,罗浮宫,餐桌艺术,高度：9.3厘米（碗+盖）；直径：11.7厘米（最大）；高度：6.3厘米（碗）；高度：3.2厘米（盖子）；直径：10.8厘米（盖子）,陶瓷、瓷器,白色背景上的多色装饰，带帆船的海景。金色背景上的红色哑光边框，第二个带小花的绿松石蓝色边框上有突出的花朵。1722年至1735年的制造期,https://collections.louvre.fr//en/ark:/53355/cl010106347,https://collections.louvre.fr//media/cache/small/0000000021/0000106347/0001222613_OG.JPG
272,带茶托但无盖的茶杯，12件套（R 1208至1219）,永正时期（1723-1735年）（中国->清朝（1644-1911年）），1700-1800年,无,无,中国（亚洲->东亚=远东）,罗浮宫,杯子和茶碟,高度：3.8厘米（杯+碟）；直径：10.8厘米（碟）；高度：3.3厘米（杯）；直径：6.8厘米（杯）；高度：1.7厘米（碟）,陶瓷、瓷器,白色背景上的多色装饰，带帆船的海景。金色背景上的红色哑光边框，第二个带小花的绿松石蓝色边框上有突出的花朵。,https://collections.louvre.fr//en/ark:/53355/cl010106349,https://collections.louvre.fr//media/cache/small/0000000021/0000106349/0001221291_OG.JPG
273,带茶托但无盖的茶杯，12件套（R 1208至1219）,永正时期（1723-1735年）（中国->清朝（1644-1911年）），1700-1800年,无,无,中国（亚洲->东亚=远东）,罗浮宫,杯子和茶碟,高度：3.8厘米（杯+碟）；直径：10.8厘米（碟）；高度：3.3厘米（杯）；直径：6.8厘米（杯）；高度：1.7厘米（碟）,陶瓷、瓷器,白色背景上的多色装饰，带帆船的海景。金色背景上的红色哑光边框，第二个带小花的绿松石蓝色边框上有突出的花朵。,https://collections.louvre.fr//en/ark:/53355/cl010106349,https://collections.louvre.fr//media/cache/small/0000000021/0000106349/0001221291_OG.JPG
274,带茶托但无盖的茶杯，12件套（R 1208至1219）,永正时期（1723-1735年）（中国->清朝（1644-1911年）），1700-1800年,无,无,中国（亚洲->东亚=远东）,罗浮宫,杯子和茶碟,高度：4.5厘米（最大）；直径：11厘米（碟）；高度：3.8厘米（杯）；直径：6.8厘米（杯）；高度：1.7厘米（碟）,陶瓷、瓷器,白色背景上的多色装饰，带帆船的海景。金色背景上的红色哑光边框，第二个带小花的绿松石蓝色边框上有突出的花朵。,https://collections.louvre.fr//en/ark:/53355/cl010106350,https://collections.louvre.fr//media/cache/small/0000000021/0000106350/0001221292_OG.JPG
275,带茶托但无盖的茶杯，12件套（R 1208至1219）,永正时期（1723-1735年）（中国->清朝（1644-1911年）），1700-1800年,无,无,中国（亚洲->东亚=远东）,罗浮宫,杯子和茶碟,高度：4.2厘米（杯+碟）；直径：11厘米（碟）；高度：3.7厘米（杯）；直径：6.8厘米（杯）；高度：1.7厘米（碟）,陶瓷、瓷器,白色背景上的多色装饰，带帆船的海景。金色背景上的红色哑光边框，第二个带小花的绿松石蓝色边框上有突出的花朵。,https://collections.louvre.fr//en/ark:/53355/cl010106351,https://collections.louvre.fr//media/cache/small/0000000021/0000106351/0001221293_OG.JPG
276,手柄咖啡杯及其茶托，12件套茶和咖啡服务（R 1208至1219）,永正时期（1723-1735年）（中国->清朝（1644-1911年）），1700-1800年,无,无,中国（亚洲->东亚=远东）,罗浮宫,杯子和茶碟,直径：10.8厘米（碟）；高度：6.7厘米（最大）；高度：6厘米（杯）；宽度：5.5厘米（杯）；长度：7.7厘米（杯）；高度：1.7厘米（碟）,陶瓷、瓷器,白色背景上的多色装饰，带帆船的海景。金色背景上的红色哑光边框，第二个带小花的绿松石蓝色边框上有突出的花朵。,https://collections.louvre.fr//en/ark:/53355/cl010106353,https://collections.louvre.fr//media/cache/small/0000000021/0000106353/0001221296_OG.JPG
277,带茶托的咖啡杯，12件套茶和咖啡服务（R 1208至1219）,永正时期（1723-1735年）（中国->清朝（1644-1911年）），1700-1800年,无,无,中国（亚洲->东亚=远东）,罗浮宫,杯子和茶碟,直径：11厘米（碟）；高度：6.6厘米（最大）；长度：7.6厘米（杯）；宽度：5.6厘米（杯）；高度：1.7厘米（碟）；高度：5.9厘米（杯）,陶瓷、瓷器,白色背景上的多色装饰，带帆船的海景。金色背景上的红色哑光边框，第二个带小花的绿松石蓝色边框上有突出的花朵。用珐琅咖啡装饰的嘴唇。,https://collections.louvre.fr//en/ark:/53355/cl010106354,https://collections.louvre.fr//media/cache/small/0000000021/0000106354/0001221297_OG.JPG
278,带茶托的咖啡杯，12件套茶和咖啡服务（R 1208至1219）,永正时期（1723-1735年）（中国->清朝（1644-1911年）），1700-1800年,无,无,中国（亚洲->东亚=远东）,罗浮宫,杯子和茶碟,高度：6.5厘米（最大）；直径：11.2厘米（重建碟）；高度：6厘米（杯）；长度：7.5厘米（杯）；直径：5.5厘米（杯）；高度：1.7厘米（碟）,陶瓷、瓷器,白色背景上的多色装饰，带帆船的海景。金色背景上的红色哑光边框，第二个带小花的绿松石蓝色边框上有突出的花朵。,https://collections.louvre.fr//en/ark:/53355/cl010106355,https://collections.louvre.fr//media/cache/small/0000000021/0000106355/0000879104_OG.JPG
279,白色瓷花瓶盖，带有多色属性、花瓶和花朵,乾隆时代（1736-1795）（中国->清朝（1644-1911））,无,无,中国（亚洲->东亚=远东）,罗浮宫,餐桌艺术,直径：11.5厘米,陶瓷、瓷器,无,https://collections.louvre.fr//en/ark:/53355/cl010106478,https://collections.louvre.fr//media/cache/small/0000000021/0000106478/0000192150_OG.JPG
280,淡绿色翡翠双柄扁平花瓶,乾隆时代（1736-1795）（中国->清朝（1644-1911）），1700-1800年,匿名,无,中国（亚洲->东亚=远东）,罗浮宫,珠宝、装饰品、护身符；宝石和硬石,高度：21.2厘米；长度：16.5厘米；宽度：5.4厘米,玉,花和鸟的装饰。,https://collections.louvre.fr//en/ark:/53355/cl010106579,https://collections.louvre.fr//media/cache/small/0000000021/0000106579/0001241364_OG.JPG
281,碟，一系列十二个（R 946至957）,乾隆时代（1736-1795）（中国->清朝（1644-1911））,无,无,中国（亚洲->东亚=远东）,罗浮宫,餐桌艺术,高度：2.8厘米；直径：15.6厘米,铜、玻璃,广州电子邮件，圆形，中心装饰有鲜花和lings tchi。在marli上，蓝色背景上的花朵。,https://collections.louvre.fr//en/ark:/53355/cl010110124,https://collections.louvre.fr//media/cache/small/0000000021/0000110124/0001223919_OG.JPG
282,红宝石反面蛋壳瓷盘,永正时期（1723-1735年）（中国->清朝（1644-1911年）），1700-1800年,无,无,中国（亚洲->东亚=远东）,罗浮宫,盘子,带附件的高度：3.4厘米（外形尺寸）；带附件的直径：20.5厘米（外形尺寸）,彩绘,一名妇女手持金色权杖，坐着，两个孩子在考虑蜗牛比赛。,https://collections.louvre.fr//en/ark:/53355/cl010112085,https://collections.louvre.fr//media/cache/small/0000000021/0000112085/0000192072_OG.JPG
283,红宝石反面蛋壳瓷盘,永正时期（1723-1735年）（中国->清朝（1644-1911年）），1700-1800年,无,无,中国（亚洲->东亚=远东）,罗浮宫,盘子,带附件的高度：3厘米（外形尺寸）；带附件的直径：20.5厘米（外形尺寸）,瓷器,一个女人坐在她的膝盖上，她的一个孩子。第二个孩子看着花盆。,https://collections.louvre.fr//en/ark:/53355/cl010112086,https://collections.louvre.fr//media/cache/small/0000000021/0000112086/0000192083_OG.JPG
284,玉切割，两个圆形方块，圆周相互干涉,乾隆时代（1736-1795）（中国->清朝（1644-1911）），1700-1800年,匿名,无,中国（亚洲->东亚=远东）,罗浮宫,珠宝、装饰品、护身符；宝石和硬石,高度：4.3厘米；长度：15.8厘米；宽度：12.1厘米,玉,两个盒子的上边缘用珍珠装饰。两个带可移动环的把手。风格化的装饰。物体被固定在一个（缺失的）铁木底座上，底座用七只小脚抬起。,https://collections.louvre.fr//en/ark:/53355/cl010112147,https://collections.louvre.fr//media/cache/small/0000000021/0000112147/0001241392_OG.JPG
285,带盖的小玉花瓶,乾隆时代（1736-1795）（中国->清朝（1644-1911）），1700-1800年,匿名,无,中国（亚洲->东亚=远东）,罗浮宫,珠宝、装饰品、护身符；宝石和硬石,高度：9.5厘米（最大）；长度：10.6厘米（最大）；宽度：9厘米（最大）；高度：8厘米（故事）；高度：2厘米（盖子）；直径：2.6厘米（盖子）,玉,一个小玉器花瓶，上面有神奇的动物（一只蜥蜴和两只小动物），脚上有树叶装饰。装饰有风格化按钮的盖子。,https://collections.louvre.fr//en/ark:/53355/cl010112148,https://collections.louvre.fr//media/cache/small/0000000021/0000112148/0001227701_OG.JPG
286,碟，一系列十二个（R 946至957）,乾隆时代（1736-1795）（中国->清朝（1644-1911））,无,无,中国（亚洲->东亚=远东）,罗浮宫,餐桌艺术,直径：15.5厘米；高度：2.8厘米,铜、玻璃,广州电子邮件，圆形，中心装饰有鲜花和lings tchi。在marli上，蓝色背景上的花朵。,https://collections.louvre.fr//en/ark:/53355/cl010112567,https://collections.louvre.fr//media/cache/small/0000000021/0000112567/0001223915_OG.JPG
287,一系列三个板（R 1102和R 1125）,中国；清朝（1644-1911）（中国）永正时期（1723-1735年）（中国->清朝（1644-1911年）），1730-1740年,匿名,无,中国（亚洲->东亚=远东）（？）,罗浮宫,盘子,高度：2.7厘米；直径：20.4厘米,瓷器,两个男人坐在大花瓶旁，在卷起的羊皮纸上破译手稿。马利河上有四根开花的树枝。红宝石反面。,https://collections.louvre.fr//en/ark:/53355/cl010114209,https://collections.louvre.fr//media/cache/small/0000000021/0000114209/0001253519_OG.JPG
288,深绿色玉石覆盖切口，手柄凸起，三个圆形低脚,乾隆时代（1736-1795）（中国->清朝（1644-1911）），1700-1800年,匿名,无,中国（亚洲->东亚=远东）,罗浮宫,珠宝、装饰品、护身符；宝石和硬石,高度：12.1厘米（最大）；长度：17.2厘米；宽度：12厘米；高度：8厘米（切割）；高度：5.1厘米（盖子）；直径：9.7厘米（盖子）；高度：1.2厘米（托盘）；直径：12.3厘米（托盘）,玉,风格化的装饰。缺少铁木底座？,https://collections.louvre.fr//en/ark:/53355/cl010114491,https://collections.louvre.fr//media/cache/small/0000000021/0000114491/0001241562_OG.JPG
289,红宝石翻盖蛋壳盘,永正时期（1723-1735年）（中国->清朝（1644-1911年）），1700-1800年,无,无,中国（亚洲->东亚=远东）,罗浮宫,盘子,带附件的高度：3.8厘米（外形尺寸）；带附件的直径：20.6厘米（外形尺寸）,瓷器,白色背景上的多色装饰：中心是岩石上的两只野鸡和牡丹枝。带花卉保护区的紫色边界。,https://collections.louvre.fr//en/ark:/53355/cl010114678,https://collections.louvre.fr//media/cache/small/0000000021/0000114678/0000192015_OG.JPG
290,红宝石反面和四边形蛋壳瓷盘,永正时期（1723-1735年）（中国->清朝（1644-1911年）），1700-1800年,无,无,中国（亚洲->东亚=远东）,罗浮宫,盘子,带附件的高度：3.7厘米（外形尺寸）；带附件的直径：20.8厘米（外形尺寸）,瓷器,背景是一个女人坐在桌子旁，头上放着一朵花。和她在一起，一个孩子。,https://collections.louvre.fr//en/ark:/53355/cl010114690,https://collections.louvre.fr//media/cache/small/0000000021/0000114690/0000192059_OG.JPG
291,红宝石反面板,永正时期（1723-1735年）（中国->清朝（1644-1911年）），1700-1800年,无,无,中国（亚洲->东亚=远东）,罗浮宫,盘子,带附件的高度：4厘米（外形尺寸）；带附件的直径：20.2厘米（外形尺寸）,瓷器,白色背景上的多色装饰：两个坐着的女人和两个孩子玩耍。前景是一只猫在水果上。在马利，五个边界。主边界为淡紫色，白色背景，金色花朵盛开。类似于板R 1074、R 1078和R 1080的主题。,https://collections.louvre.fr//en/ark:/53355/cl010114691,https://collections.louvre.fr//media/cache/small/0000000021/0000114691/0000192063_OG.JPG
292,陶瓷盘、蛋壳和红宝石反面,永正时期（1723-1735年）（中国->清朝（1644-1911年）），1700-1800年,无,无,中国（亚洲->东亚=远东）,罗浮宫,盘子,带附件的直径：20.6厘米（外形尺寸）,瓷器,坐在由树叶组成的地毯上的女人。她身边有两个孩子，其中一个几乎赤身裸体。,https://collections.louvre.fr//en/ark:/53355/cl010114693,https://collections.louvre.fr//media/cache/small/0000000021/0000114693/0000192080_OG.JPG
293,陶瓷盘、蛋壳和红宝石反面,永正时期（1723-1735年）（中国->清朝（1644-1911年）），1700-1800年,无,无,中国（亚洲->东亚=远东）,罗浮宫,盘子,带附件的直径：20.6厘米（外形尺寸）,瓷器,坐在由树叶组成的地毯上的女人。她身边有两个孩子，其中一个几乎赤身裸体。,https://collections.louvre.fr//en/ark:/53355/cl010114693,https://collections.louvre.fr//media/cache/small/0000000021/0000114693/0000192080_OG.JPG
294,红宝石反面蛋壳瓷盘,永正时期（1723-1735年）（中国->清朝（1644-1911年）），1700-1800年,无,无,中国（亚洲->东亚=远东）,罗浮宫,盘子,带附件的直径：20.7厘米（外形尺寸）,瓷器,一个女人在桌子旁写字。前景是一个墨水罐。在背景中，两个孩子拿着一本书。,https://collections.louvre.fr//en/ark:/53355/cl010114694,https://collections.louvre.fr//media/cache/small/0000000021/0000114694/0000192086_OG.JPG
295,白色反面蛋壳瓷盘,永正时期（1723-1735年）（中国->清朝（1644-1911年）），1700-1800年,无,无,中国（亚洲->东亚=远东）,罗浮宫,盘子,带附件的高度：3.4厘米（外形尺寸）；带附件的直径：21.2厘米（外形尺寸）,瓷器,白色背景上的多色装饰：花朵和蝴蝶。,https://collections.louvre.fr//en/ark:/53355/cl010115121,https://collections.louvre.fr//media/cache/small/0000000021/0000115121/0000192055_OG.JPG
296,瓷盘,乾隆时代（1736-1795）（中国->清朝（1644-1911）），约1735-1796年,无,无,中国（亚洲->东亚=远东）,罗浮宫,盘子,高度：3.9厘米；直径：20.2厘米,瓷器,装饰有蓝色和金色花朵和卷轴的盘子，带有装饰有米粒的透明花朵。,https://collections.louvre.fr//en/ark:/53355/cl010115122,https://collections.louvre.fr//media/cache/small/0000000021/0000115122/0000877429_OG.JPG
297,瓷盘,乾隆时代（1736-1795）（中国->清朝（1644-1911））,无,无,中国（亚洲->东亚=远东）,罗浮宫,盘子,带附件的直径：22.7厘米（外形尺寸）,瓷器,开花树枝上的两只鸟。四个边框，其中主边框为白色，带有浮雕装饰。,https://collections.louvre.fr//en/ark:/53355/cl010115123,https://collections.louvre.fr//media/cache/small/0000000021/0000115123/0000192092_OG.JPG
298,盘子,永正时期（1723-1735年）（中国->清朝（1644-1911年）），1700-1800年,无,无,中国（亚洲->东亚=远东）,罗浮宫,盘子,带附件的高度：2.8厘米（外形尺寸）；带附件的直径：20.6厘米（外形尺寸）,瓷器,盘子，蛋壳，红宝石反面。白色背景上的多色装饰：一个坐着的男人和一个孩子。,https://collections.louvre.fr//en/ark:/53355/cl010115125,https://collections.louvre.fr//media/cache/small/0000000021/0000115125/0000171654_OG.JPG
299,灰色玉石覆盖的圆形切割,乾隆时代（1736-1795）（中国->清朝（1644-1911）），1700-1800年,匿名,无,中国（亚洲->东亚=远东）,罗浮宫,珠宝、装饰品、护身符；宝石和硬石,高度：9厘米；宽度：16.5厘米；深度：11.8厘米,玉,风格化的叶子装饰，两个把手由一朵花和一只鸟组成。,https://collections.louvre.fr//en/ark:/53355/cl010116177,https://collections.louvre.fr//media/cache/small/0000000021/0000116177/0000171379_OG.JPG
300,灰玉茶壶,乾隆时代（1736-1795）（中国->清朝（1644-1911）），1700-1800年,匿名,无,中国（亚洲->东亚=远东）,罗浮宫,珠宝、装饰品、护身符；宝石和硬石；茶壶,高度：12.1厘米；宽度：16.5厘米；深度：7.5厘米,玉,浅浮雕水果和树叶的植物装饰。盖子用链条连接到喙的尖端，装饰有一条龙。黑色的木制底座不见了。,https://collections.louvre.fr//en/ark:/53355/cl010116178,https://collections.louvre.fr//media/cache/small/0000000021/0000116178/0000170824_OG.JPG
301,玛瑙切割，花卉装饰继续形成把手,乾隆时代（1736-1795）（中国->清朝（1644-1911）），1700-1800年,匿名,无,中国（亚洲->东亚=远东）,罗浮宫,珠宝、装饰品、护身符；宝石和硬石,高度：7厘米；长度：18.5厘米；宽度：11.9厘米,玛瑙,铁木底座不见了。,https://collections.louvre.fr//en/ark:/53355/cl010116179,https://collections.louvre.fr//media/cache/small/0000000021/0000116179/0001241530_OG.JPG
302,淡绿色翡翠花瓶，水生花朵形状,乾隆时代（1736-1795）（中国->清朝（1644-1911）），1700-1800年,匿名,无,中国（亚洲->东亚=远东）,罗浮宫,宝石和硬石；花瓶、容器,高度：9.6厘米（最大）；长度：20.5厘米（最大）；宽度：6厘米（最大）,玉,平腹花瓶，装饰有风格化蝙蝠的浅浮雕。浮雕风格化的树枝。铁木底座不见了。,https://collections.louvre.fr//en/ark:/53355/cl010116180,https://collections.louvre.fr//media/cache/small/0000000021/0000116180/0001240812_OG.JPG
303,带盖玉器花瓶，带两个把手和扁平把手；模制椭圆形底座,乾隆时代（1736-1795）（中国->清朝（1644-1911）），1700-1800年,匿名,无,中国（亚洲->东亚=远东）,罗浮宫,珠宝、装饰品、护身符；宝石和硬石；把手花瓶,带附件的高度：16.5厘米（最大）；带附件的长度：6.1厘米（最大）；带附件的宽度：3.4厘米（最大）；高度：14厘米（花瓶）；附件高度：2厘米（盖子）；附件长度：3.9厘米（盖子）；附件高度：2.7厘米（盖子）；附件高度：1.2厘米（底座）；附件长度：4.9厘米（底座）；附件宽度：2.8厘米（底座）,玉,风格化的装饰。,https://collections.louvre.fr//en/ark:/53355/cl010116183,https://collections.louvre.fr//media/cache/small/0000000021/0000116183/0001240841_OG.JPG
304,淡绿色翡翠双花瓶,乾隆时代（1736-1795）（中国->清朝（1644-1911）），1700-1800年,匿名,无,中国（亚洲->东亚=远东）,罗浮宫,珠宝、装饰品、护身符；宝石和硬石,高度：20厘米（最大）；长度：10.5厘米（最大）；宽度：6厘米（最大）；高度：14.5厘米（花瓶）；高度：5.8厘米；长度：4厘米；宽度：2.2厘米,玉,淡绿色玉石制成的双花瓶，描绘了一块岩石，树叶靠在岩石上。扁平形状。铁木底座不见了。,https://collections.louvre.fr//en/ark:/53355/cl010116186,https://collections.louvre.fr//media/cache/small/0000000021/0000116186/0001240800_OG.JPG
305,水晶花瓶,乾隆时代（1736-1795）（中国->清朝（1644-1911）），1700-1800年,匿名,无,中国（亚洲->东亚=远东）,罗浮宫,珠宝、装饰品、护身符；宝石和硬石,高度：15.7厘米；长度：12.2厘米；宽度：7厘米,水晶,由一只风格化的鸟组成的花瓶，在它的两翼之间支撑着花瓶的孔口。铁木底座不见了。,https://collections.louvre.fr//en/ark:/53355/cl010116187,https://collections.louvre.fr//media/cache/small/0000000021/0000116187/0001241512_OG.JPG
306,浅绿色玉杯,乾隆时代（1736-1795）（中国->清朝（1644-1911）），1700-1800年,匿名,无,中国（亚洲->东亚=远东）,罗浮宫,珠宝、装饰品、护身符；宝石和硬石,高度：4.8厘米；长度：9.7厘米；宽度：6.9厘米,玉,一个小的淡绿色玉杯，夹在树枝和花丛中。铁木底座不见了。髋部骨折。,https://collections.louvre.fr//en/ark:/53355/cl010116236,https://collections.louvre.fr//media/cache/small/0000000021/0000116236/0000171092_OG.JPG
307,玛瑙手柄切割,乾隆时代（1736-1795）（中国->清朝（1644-1911）），1700-1800年,匿名,无,中国（亚洲->东亚=远东）,罗浮宫,宝石和硬石；切割,高度：5厘米；长度：9.8厘米；宽度：8.2厘米,玛瑙,用山楂花浮雕装饰的杯子。把手是由一种青蛙形成的。,https://collections.louvre.fr//en/ark:/53355/cl010116237,https://collections.louvre.fr//media/cache/small/0000000021/0000116237/0001241535_OG.JPG
308,小陶瓷蛋壳杯,乾隆时代（1736-1795）（中国->清朝（1644-1911））,无,无,中国（亚洲->东亚=远东）,罗浮宫,切割,高度：3.6厘米；直径：16厘米,瓷器,白色背景上的多色装饰。在中心，河流景观。在Marli，规则的红色、金色和绿色边框。,https://collections.louvre.fr//en/ark:/53355/cl010116690,https://collections.louvre.fr//media/cache/small/0000000021/0000116690/0001221785_OG.JPG
309,一对碟（R 1006和1007）,乾隆时代（1736-1795）（中国->清朝（1644-1911））,无,无,中国（亚洲->东亚=远东）,罗浮宫,飞碟,长度：12.5厘米；宽度：12厘米；高度：2厘米,陶瓷、瓷器,倾斜角度的方形碟。在花的底部。在Marli，玫瑰储备。多色装饰，粉红色家庭。,https://collections.louvre.fr//en/ark:/53355/cl010116924,https://collections.louvre.fr//media/cache/small/0000000021/0000116924/0001221771_OG.JPG
310,带茶托但无盖的茶杯，12件套（R 1208至1219）,永正时期（1723-1735年）（中国->清朝（1644-1911年）），1700-1800年,匿名,无,中国（亚洲->东亚=远东）,罗浮宫,杯子和茶碟,高度：4厘米（最大）；直径：10.8厘米（碟）；高度：3.7厘米（杯）；直径：6.6厘米（杯）；高度：1.7厘米（碟）,陶瓷、瓷器,白色背景上的多色装饰，带帆船的海景。金色背景上的红色哑光边框，第二个带小花的绿松石蓝色边框上有突出的花朵。,https://collections.louvre.fr//en/ark:/53355/cl010116927,https://collections.louvre.fr//media/cache/small/0000000021/0000116927/0001221289_OG.JPG
311,水壶，一对（带OA 5496 1）,路易十五（1715-1774）（西方->现代=古代政权->波旁王朝），约1662-1722年（花瓶）和约1750-1755年（坐骑）,匿名,无,中国（亚洲->东亚=远东）；巴黎（法国->法兰西岛=法兰西岛）,罗浮宫,安装对象,高度：51.5厘米（带框架）；宽度：35厘米（带框架）；深度：27厘米（带框架）；宽度：30厘米（底座/底座；带框架）；深度：27厘米（底座/底座；带框架）,青铜（镀金）、瓷器,来自中国的开裂瓷水壶，雕刻和镀金青铜框架,https://collections.louvre.fr//en/ark:/53355/cl010114786,https://collections.louvre.fr//media/cache/small/0000000021/0000114786/0000748987_OG.JPG
312,女人的头,1600-1700,匿名Ivoirier,无,中国南部=中国南部（亚洲->东亚=远东）,罗浮宫,救济；高浮雕,高度：11.7厘米；宽度：7.3厘米；深度：4.2厘米,象牙=大象防御（多色）,方形的脸相当重，由平行的多色增强灯芯构成，如眼睛和嘴唇，这将其与为西班牙市场生产的南中国象牙联系起来。这是一个高浮雕，雕塑在后面突然停止。颈部的帽状尺寸将其指定为一个元素，旨在嵌入由另一种材料制成的身体中，这是西班牙裔“por vestir”的直接传统，即穿衣，其中可见的身体部位被雕刻和绘制，而身体的其余部分是一个简单的穿衣人体模型。,https://collections.louvre.fr//en/ark:/53355/cl010115664,https://collections.louvre.fr//media/cache/small/0000000021/0000115664/0000241458_OG.JPG
313,鹦鹉，一对,约1780年（镀金青铜框架）,匿名,无,中国（亚洲->东亚=远东）（瓷器）；巴黎（法国->法兰西岛=法兰西岛）（坐骑）,罗浮宫,雕像、小雕像、雕像,高度：24厘米；宽度：14厘米,蓝绿色中国瓷器；1780年左右镀金青铜，瓷器，青铜,金色青铜底座上的天蓝色中国鹦鹉。1789年，他在凡尔赛宫的玛丽·安托瓦内特（Marie Antoinette）的内室里，然后被委托给商人多米尼克·达盖尔（Dominique Daguerre），然后是马丁·利内鲁（Martin Lignereux）；1793年进入国家收藏；1833年的杜伊勒里城堡（奥尔良公爵的公寓），直到1870年的圣克劳德城堡；在卢浮宫收藏的这一天。,https://collections.louvre.fr//en/ark:/53355/cl010117390,https://collections.louvre.fr//media/cache/small/0000000021/0000117390/0000234399_OG.JPG
314,花瓶，一对（带OA 5445 2）,永正时期（1723-1735年）（中国->清朝（1644-1911年））；路易十五（1715-1774）（西方->现代=古代政权->波旁王朝），约1700-1750年（瓷器）和约1755-1765年（坐骑）,匿名,无,中国（亚洲->东亚=远东）；巴黎（法国->法兰西岛=法兰西岛）,罗浮宫,花瓶；安装对象,高度：53厘米；宽度：38.5厘米；直径：30厘米,青铜（镀金）、瓷器,瓷器和镀金青铜。,https://collections.louvre.fr//en/ark:/53355/cl010114655,https://collections.louvre.fr//media/cache/small/0000000021/0000114655/0000601661_OG.JPG
315,水壶，一对（带OA 5151 1）,路易十五（1715-1774）（西方->现代=古代政权->波旁王朝）；康熙时期（1662-1722）（中国->清朝（1644-1911）），约1662-1722年（花瓶）和约1730-1740年（坐骑）,匿名,无,中国（亚洲->东亚=远东）；巴黎（法国->法兰西岛=法兰西岛）,罗浮宫,家庭民用物体；安装对象,高度：60厘米；宽度：32厘米；直径：25.5厘米；直径：20.5厘米（底座/底座）,青铜（镀金）、瓷器,瓷器青铜镀金和雕刻,https://collections.louvre.fr//en/ark:/53355/cl010114739,https://collections.louvre.fr//media/cache/small/0000000021/0000114739/0000250325_OG.JPG
316,花卉装饰杯,1573-1620年（提及统治）,中国，景德镇车间？,无,中国（亚洲->东亚=远东）（？）,罗浮宫,切割,高度：6.4厘米；直径：15厘米,陶器、瓷器（？）,杯子，黄色背景，杯子底部刻有花朵装饰。,https://collections.louvre.fr//en/ark:/53355/cl010103028,https://collections.louvre.fr//media/cache/small/0000000021/0000103028/0001241605_OG.JPG
